"year","country","min","max","avg"
2000,"Guam",50.32131431552158,55.33590726836219,52.8286107919418850
2000,"Guatemala",33.70268499766237,33.70268499766237,33.7026849976623700
2000,"Guernsey",5.928894307061682,90.04033901797068,47.9846166625161810
2000,"Guinea",8.528261320814979,34.11168529715991,21.3199733089874445
2000,"Guyana",11.665203089109976,96.99919992326086,54.3322015061854180
2000,"Haiti",74.6687545018814,74.6687545018814,74.6687545018814000
2000,"Heard Island and McDonald Islands",20.506744638920583,20.506744638920583,20.5067446389205830
2000,"Holy See (Vatican City State)",13.861538630722167,13.861538630722167,13.8615386307221670
2000,"Honduras",0.7820060004987583,85.33236274865162,44.6985027862594745
2000,"Hungary",88.87846700323088,95.37572411275488,92.1270955579928800
2000,"Iceland",14.404548415200637,14.404548415200637,14.4045484152006370
2000,"India",31.356005338729556,90.57309677597868,62.2756535185100720
2000,"Indonesia",6.84711731718588,9.84003414148531,8.3435757293355950
2000,"Iran",19.68514701579207,78.07045710328534,46.8621854806054700
2000,"Iraq",1.0899978182466683,72.37048818917619,45.7606009720963744
2000,"Israel",15.723229199554067,53.33938185408667,32.4971703081056657
2000,"Italy",83.43581276996889,92.06428244226986,86.3335104216195333
2000,"Japan",19.293579710491915,45.38984251633055,32.3417111134112325
2000,"Jersey",68.79004316707481,83.7451496934848,76.2675964302798050
2000,"Jordan",63.208642338991375,83.58501466235025,73.3968285006708125
2000,"Kenya",30.52673740916353,46.47878849225421,38.5027629507088700
2000,"Kiribati",37.02211211016255,37.02211211016255,37.0221121101625500
2000,"Korea",29.62113429728933,76.89011251896392,49.8290860187905525
2000,"Kuwait",2.051871719227216,72.06123845364262,22.6180398456293233
2000,"Lao People's Democratic Republic",49.87256901548632,49.87256901548632,49.8725690154863200
2000,"Latvia",23.631256224753127,50.54322241169209,37.0872393182226085
2000,"Lebanon",25.96654088169912,73.8230617582472,49.8948013199731600
2000,"Lesotho",23.93083474133334,49.129091775829615,36.5299632585814775
2000,"Liberia",47.88288276749768,47.88288276749768,47.8828827674976800
2000,"Libyan Arab Jamahiriya",21.77200392186832,84.10307772093363,59.2812148653175175
2000,"Liechtenstein",14.225015462133197,86.41203718186071,42.2052556167323323
2000,"Lithuania",26.72559632850933,26.72559632850933,26.7255963285093300
2000,"Madagascar",36.064603389984114,36.064603389984114,36.0646033899841140
2000,"Malawi",10.252239010921729,10.252239010921729,10.2522390109217290
2000,"Maldives",61.75035837980683,61.75035837980683,61.7503583798068300
2000,"Mali",5.351105667842637,15.764406719831404,10.5577561938370205
2000,"Malta",42.5866924690282,66.84909632625082,54.7178943976395100
2000,"Marshall Islands",24.72334804648075,52.66644239685152,35.0948300224991567
2000,"Martinique",95.86930735494424,95.86930735494424,95.8693073549442400
2000,"Mauritius",73.38532070031815,73.38532070031815,73.3853207003181500
2000,"Mayotte",12.082871437039833,12.082871437039833,12.0828714370398330
2000,"Mexico",76.05617996655816,76.05617996655816,76.0561799665581600
2000,"Micronesia",57.510877961236616,57.510877961236616,57.5108779612366160
2000,"Moldova",1.659024771794304,91.58996715225592,60.3263197503805236
2000,"Monaco",37.16814795069742,80.26849208154263,58.7183200161200250
2000,"Mongolia",53.84324217221079,96.88787047585592,75.3655563240333550
2000,"Montenegro",44.14344148409661,44.14344148409661,44.1434414840966100
2000,"Montserrat",68.92164883852824,68.92164883852824,68.9216488385282400
2000,"Morocco",89.56454292071999,89.56454292071999,89.5645429207199900
2000,"Mozambique",43.051740643558986,43.051740643558986,43.0517406435589860
2000,"Myanmar",91.51096853087782,91.51096853087782,91.5109685308778200
2000,"Namibia",58.77422159932,81.42151363901823,70.0978676191691150
2000,"Nauru",40.86801768024903,43.9238493513027,42.3959335157758650
2000,"Nepal",85.1526424145191,97.28473097297932,91.2186866937492100
2000,"Netherlands",92.00034514394233,92.00034514394233,92.0003451439423300
2000,"New Caledonia",67.74688484328722,67.74688484328722,67.7468848432872200
2000,"New Zealand",66.47147727929482,73.62552756430362,70.0485024217992200
2000,"Nicaragua",7.523958744427439,53.44122737682717,35.1377613492016080
2000,"Niger",49.19823751892668,96.13601848962912,72.6671280042779000
2000,"Niue",34.93730795474641,62.27522713266565,48.6062675437060300
2000,"Norfolk Island",72.91148088562473,98.36604479011422,89.1632204420525567
2000,"North Macedonia",83.54038287742226,83.54038287742226,83.5403828774222600
2000,"Northern Mariana Islands",36.694402529699424,95.11354410817933,65.9039733189393770
2000,"Norway",1.4275816271065778,54.15781678471412,24.1610556391660072
2000,"Pakistan",77.76322490426074,77.76322490426074,77.7632249042607400
2000,"Panama",14.860654594067846,94.62793444092488,45.2641629553064853
2000,"Papua New Guinea",34.3047020190238,34.3047020190238,34.3047020190238000
2000,"Peru",21.27813553735541,32.05123300269226,26.6646842700238350
2000,"Philippines",53.72191576898474,93.3063097238552,76.4005054767690925
2000,"Pitcairn Islands",36.60594938351255,52.14746015253417,44.3767047680233600
2000,"Puerto Rico",14.8635425157006,96.0960493156563,50.8501549103859600
2000,"Qatar",30.861948899872115,54.78728076212811,43.9376812149597817
2000,"Reunion",7.689675894028925,74.66855329975809,31.2147334453119945
2000,"Romania",37.413557832523445,84.789907935389,54.8455519794098817
2000,"Russian Federation",61.14735470071724,61.14735470071724,61.1473547007172400
2000,"Rwanda",56.94488536727391,56.94488536727391,56.9448853672739100
2000,"Saint Barthelemy",59.95420089175671,77.06999719501927,68.5120990433879900
2000,"Saint Helena",23.042589058996843,48.97388550678613,36.0082372828914865
2000,"Saint Kitts and Nevis",10.967586967327811,71.3503345437878,41.1589607555578055
2000,"Saint Lucia",36.49333969576455,50.45624050201154,43.4747900988880450
2000,"Saint Pierre and Miquelon",8.05201201217004,8.05201201217004,8.0520120121700400
2000,"Saint Vincent and the Grenadines",54.44730572865775,54.44730572865775,54.4473057286577500
2000,"Samoa",24.79688971691132,29.063164330567936,26.9300270237396280
2000,"San Marino",30.35788177901694,30.35788177901694,30.3578817790169400
2000,"Sao Tome and Principe",65.88921059496904,65.88921059496904,65.8892105949690400
2000,"Senegal",8.64198464239534,23.52140953259069,16.0816970874930150
2000,"Serbia",21.60998440664881,63.19465069361906,42.4023175501339350
2000,"Seychelles",87.41136061172733,95.43543536114944,91.4233979864383850
2000,"Sierra Leone",87.8250948860034,87.8250948860034,87.8250948860034000
2000,"Singapore",3.018483064737576,79.25514491381435,41.1368139892759630
2000,"Slovakia (Slovak Republic)",45.30853597622436,45.30853597622436,45.3085359762243600
2000,"Slovenia",36.50615310025596,86.36326431108101,53.4084040472756628
2000,"Solomon Islands",21.44127309281033,94.77350553630872,55.6962695411711580
2000,"South Africa",43.98294551257813,52.94825700736608,48.4656012599721050
2000,"South Georgia and the South Sandwich Islands",6.697165362254809,84.47080191755998,41.5826634011270197
2000,"Spain",21.312554973915177,64.6014213089696,48.2670580543138468
2000,"Sri Lanka",42.57889668902796,96.4060376184797,69.4924671537538300
2000,"Suriname",96.2786637421271,96.2786637421271,96.2786637421271000
2000,"Svalbard & Jan Mayen Islands",17.471256777745413,69.01243891819985,50.8501308506584877
2000,"Swaziland",79.61531503504668,97.93519204030186,89.4309910387233800
2000,"Sweden",44.51140071244589,91.25522646135468,67.8833135869002850
2000,"Taiwan",5.69343693557065,59.42612641520098,37.3631462738225825
2000,"Tajikistan",3.925451782765643,72.91875936531721,41.9298157922404443
2000,"Tanzania",60.52317176054718,60.52317176054718,60.5231717605471800
2000,"Timor-Leste",73.61576316038749,73.61576316038749,73.6157631603874900
2000,"Togo",3.072092068677024,67.33740579548349,35.2047489320802570
2000,"Tokelau",85.71152865592772,85.71152865592772,85.7115286559277200
2000,"Trinidad and Tobago",18.17765888655636,56.63867359949564,31.1692040413996463
2000,"Tunisia",28.703748259084406,28.703748259084406,28.7037482590844060
2000,"Turkmenistan",6.769569002471798,75.56605631052167,25.1373771505912980
2000,"Turks and Caicos Islands",35.81672229026154,92.604318515076,64.2105204026687700
2000,"Tuvalu",11.402284470873091,99.07509919350474,52.1202103867726770
2000,"Uganda",59.002972968865045,94.706409266882,73.6971178273155083
2000,"Ukraine",35.35779704491434,35.35779704491434,35.3577970449143400
2000,"United Arab Emirates",28.28331360073143,70.60579102651513,47.0772667708592820
2000,"United Kingdom",24.49147731176223,82.89116324737282,57.9791223975727167
2000,"United States Minor Outlying Islands",36.63863617289642,39.30838517675828,37.9735106748273500
2000,"United States of America",35.82337264062079,35.82337264062079,35.8233726406207900
2000,"Uruguay",10.437659032411617,87.5431709064479,48.9904149694297585
2000,"Uzbekistan",12.028985450706664,77.12875763127478,48.3059464216872368
2000,"Vietnam",20.701472344948925,90.07191440482259,52.7471083228139233
2000,"Wallis and Futuna",69.36387457781332,69.36387457781332,69.3638745778133200
2000,"Western Sahara",48.087092718975455,80.08337587335406,61.6052159436494697
2000,"Yemen",11.201733648286083,11.201733648286083,11.2017336482860830
2000,"Zimbabwe",9.461339106697974,83.12080484139976,42.2465395774616688
2001,"Afghanistan",19.77301654787228,36.38552658207784,28.0792715649750600
2001,"Albania",45.34052690551837,68.25771276014265,56.7991198328305100
2001,"Algeria",49.31837063439944,49.31837063439944,49.3183706343994400
2001,"American Samoa",57.25091537153515,77.70925852267779,63.7640989716065350
2001,"Andorra",8.46590162755232,38.61474042277283,23.5403210251625750
2001,"Angola",15.177568395055808,68.25536513340046,50.4686931902116693
2001,"Anguilla",20.623361308064204,95.3169944821201,57.5900559466814335
2001,"Antarctica (the territory South of 60 deg S)",1.3396152267580177,3.775375919582258,2.5574955731701379
2001,"Antigua and Barbuda",25.7006232158427,75.19121798203365,59.2229760460700925
2001,"Argentina",41.59750931452167,57.28370354151045,48.2213067015129650
2001,"Armenia",85.18052159693859,90.38540986587935,87.7829657314089700
2001,"Aruba",22.50196866925156,22.50196866925156,22.5019686692515600
2001,"Australia",46.02078424732351,98.50823013349404,75.0207376772770567
2001,"Austria",51.03984707817686,81.77606364360554,66.4079553608912000
2001,"Azerbaijan",16.207625177081564,58.73391955891263,36.3012345082369760
2001,"Bahamas",83.76258980613213,83.76258980613213,83.7625898061321300
2001,"Bahrain",15.754082833764429,15.754082833764429,15.7540828337644290
2001,"Bangladesh",27.85565313725584,79.27452944607771,58.2842015495415967
2001,"Barbados",23.300569718270925,23.300569718270925,23.3005697182709250
2001,"Belize",6.101695200403223,42.04993652961805,24.0758158650106365
2001,"Bermuda",16.754180253439998,25.331428013941004,21.0428041336905010
2001,"Bhutan",91.9526497722116,91.9526497722116,91.9526497722116000
2001,"Bosnia and Herzegovina",7.000337777179277,89.0546127189191,44.8891751606191593
2001,"Botswana",51.23101525375176,56.26423919224004,53.7476272229959000
2001,"Bouvet Island (Bouvetoya)",12.171256532421236,75.67529070690068,43.9232736196609580
2001,"Brazil",58.69584395377822,84.26524406142373,71.4805440076009750
2001,"British Virgin Islands",55.37260110312175,55.37260110312175,55.3726011031217500
2001,"Brunei Darussalam",15.468919272581717,98.72867992649267,45.6600504502235823
2001,"Bulgaria",32.4551434394711,63.89540228191439,45.5724233295811475
2001,"Burkina Faso",28.258128374086063,68.31751907340487,42.6660774069327867
2001,"Cambodia",9.734625912236073,9.734625912236073,9.7346259122360730
2001,"Cameroon",13.96815485979034,49.79925058649927,31.8837027231448050
2001,"Canada",26.308774022057555,26.308774022057555,26.3087740220575550
2001,"Cape Verde",2.328748707461703,42.20754841368692,22.2681485605743115
2001,"Cayman Islands",4.817796472082203,96.3562351380887,45.0292798036381582
2001,"Central African Republic",37.245920120832125,96.18986028068196,65.7808705692524998
2001,"Chile",36.471532035861344,36.471532035861344,36.4715320358613440
2001,"China",6.758108224936632,63.15571954561512,33.0777944359798053
2001,"Christmas Island",53.60297497005699,92.70570035005096,73.1543376600539750
2001,"Cocos (Keeling) Islands",72.09846538899261,72.09846538899261,72.0984653889926100
2001,"Colombia",11.796639903741102,74.03340977972623,42.9150248417336660
2001,"Comoros",70.4280653009014,70.4280653009014,70.4280653009014000
2001,"Congo",5.846292633915806,47.17615937546361,31.9175073545271633
2001,"Cook Islands",43.141081127972825,43.141081127972825,43.1410811279728250
2001,"Costa Rica",16.543861560693717,21.67853872442034,19.1112001425570285
2001,"Cote d'Ivoire",94.21402554978656,94.21402554978656,94.2140255497865600
2001,"Croatia",75.85811389862629,75.85811389862629,75.8581138986262900
2001,"Denmark",2.8354257454842435,38.537282843776765,20.6863542946305043
2001,"Djibouti",11.132678337674164,11.132678337674164,11.1326783376741640
2001,"Dominica",13.48306874012196,13.48306874012196,13.4830687401219600
2001,"Dominican Republic",10.54631445888643,10.54631445888643,10.5463144588864300
2001,"Ecuador",24.09898911828805,24.09898911828805,24.0989891182880500
2001,"Egypt",40.74028496761937,40.74028496761937,40.7402849676193700
2001,"Eritrea",24.25320734842393,58.19904010072923,37.1744546321192533
2001,"Falkland Islands (Malvinas)",64.33144894922496,64.33144894922496,64.3314489492249600
2001,"Faroe Islands",21.832358972284727,69.14971802507802,38.4386758840480967
2001,"Finland",84.51648578580472,84.51648578580472,84.5164857858047200
2001,"France",9.014469054048035,99.35498551273652,62.1085749965529113
2001,"French Guiana",45.47192177392745,96.7265737905638,69.7379939767411325
2001,"French Southern Territories",7.124717421488991,17.01054143543972,12.0676294284643555
2001,"Gambia",6.875186295730185,98.71366653507847,52.7944264154043275
2001,"Georgia",36.86398104520776,61.70815851489424,49.2860697800510000
2001,"Germany",12.26053805597288,12.26053805597288,12.2605380559728800
2001,"Ghana",16.4708174454407,91.5047331908412,64.6002301279162000
2001,"Gibraltar",76.82167537515278,95.93409091174946,86.3778831434511200
2001,"Greece",19.64969541298305,19.64969541298305,19.6496954129830500
2001,"Greenland",99.44595249773177,99.44595249773177,99.4459524977317700
2001,"Grenada",0.3949514585116276,64.27841096754342,22.8440910302568745
2001,"Guadeloupe",13.253745916345617,60.08168861988381,36.6677172681147135
2001,"Guam",75.55052146501451,75.55052146501451,75.5505214650145100
2001,"Guernsey",24.89236132854208,88.66126209661887,65.8222835524389433
2001,"Guinea",29.47194545637296,30.67320057334879,30.0725730148608750
2001,"Guyana",14.415291996366086,14.415291996366086,14.4152919963660860
2001,"Haiti",61.49652111018401,82.01787353451637,71.7571973223501900
2001,"Heard Island and McDonald Islands",51.97508098073932,89.36917904652081,70.6721300136300650
2001,"Holy See (Vatican City State)",40.98322648230411,68.0569680202477,54.5200972512759050
2001,"Honduras",16.117722866650887,64.0682894009618,37.8050089721436623
2001,"Hong Kong",16.987752626751107,68.32030160582936,45.2598513706761057
2001,"Hungary",41.54404771017721,80.89125622218144,61.2176519661793250
2001,"Iceland",27.156344786999743,82.93706086936348,63.4051787314557183
2001,"India",7.455809949542768,98.88957196837195,49.7925396538814060
2001,"Indonesia",92.89941768689944,92.89941768689944,92.8994176868994400
2001,"Iran",44.65872307240072,61.44290113127319,53.0508121018369550
2001,"Iraq",4.233748569758045,90.6443514157796,47.4390499927688225
2001,"Ireland",78.7424794929896,96.84332498654834,87.7929022397689700
2001,"Israel",32.81680257560292,83.04470775316827,54.1184904956557587
2001,"Jamaica",15.6549417971352,89.15031045164775,52.4026261243914750
2001,"Japan",12.81514625486071,60.10679495163785,36.4609706032492800
2001,"Jersey",36.03278561795521,93.88483645071103,70.4603021772610000
2001,"Jordan",18.65765423818648,60.4005178320558,39.5290860351211400
2001,"Kazakhstan",56.54888192429616,56.54888192429616,56.5488819242961600
2001,"Kenya",3.318979472241168,86.9501930974804,41.8482699575415948
2001,"Kiribati",11.3079595666857,54.20148388953194,28.5918581601008167
2001,"Korea",33.82000642061803,80.06249306830972,56.9412497444638750
2001,"Kuwait",31.589879555478,31.589879555478,31.5898795554780000
2001,"Lao People's Democratic Republic",53.78567617155577,53.78567617155577,53.7856761715557700
2001,"Latvia",9.897194074033743,39.258644132808016,24.5779191034208795
2001,"Lesotho",9.582272421792592,66.63830621331715,43.5991585059250837
2001,"Liberia",14.409192503849832,89.52576173691331,51.9674771203815710
2001,"Libyan Arab Jamahiriya",67.41760867881652,67.41760867881652,67.4176086788165200
2001,"Liechtenstein",2.3307829174229133,71.5393284030099,45.6766032784026033
2001,"Luxembourg",40.86216706114133,69.81920951568583,55.3406882884135800
2001,"Macao",28.09955565271498,28.09955565271498,28.0995556527149800
2001,"Madagascar",5.400796961166076,44.19391279408528,24.7973548776256780
2001,"Malawi",30.81362935652984,59.86371787692345,45.3386736167266450
2001,"Malaysia",65.1421363140321,86.24689357004205,75.6945149420370750
2001,"Maldives",8.37965116137096,29.347382198403203,18.8635166798870815
2001,"Mali",57.20813239710476,57.20813239710476,57.2081323971047600
2001,"Marshall Islands",2.289403983388228,45.68794910880237,23.9886765460952990
2001,"Mauritania",39.69690463752017,39.69690463752017,39.6969046375201700
2001,"Mauritius",28.257541883849324,96.68801574568154,62.4727788147654320
2001,"Mexico",9.522263551112244,79.85161435070589,46.8673385100552448
2001,"Micronesia",3.28134068180318,3.28134068180318,3.2813406818031800
2001,"Monaco",58.09146347847788,65.06037124373253,60.5648680723151300
2001,"Mongolia",8.453028797811369,43.89373236785883,26.1733805828350995
2001,"Montenegro",8.52802855071937,81.05854936032352,44.7932889555214450
2001,"Montserrat",3.847662431588928,62.54752446489547,27.1977442032991884
2001,"Morocco",97.6580898430734,97.6580898430734,97.6580898430734000
2001,"Mozambique",22.845956715487937,22.845956715487937,22.8459567154879370
2001,"Myanmar",5.717588111307492,73.79090806334715,35.3423364497370407
2001,"Namibia",19.91008135382929,19.91008135382929,19.9100813538292900
2001,"Nauru",34.290295227116395,99.80978464756392,59.0272174081075088
2001,"Nepal",15.623202272934233,71.94114186442224,43.7821720686782365
2001,"Netherlands",50.87877013155088,78.2391197956658,64.5589449636083400
2001,"Netherlands Antilles",29.30721414108921,88.50868766185638,56.9656131501870735
2001,"New Caledonia",61.488956879766754,61.488956879766754,61.4889568797667540
2001,"New Zealand",20.46730642278129,63.93356432069627,42.2004353717387800
2001,"Nicaragua",6.757932407863754,17.092919168798502,11.9254257883311280
2001,"Niger",3.576239390277769,87.5972522938586,45.5867458420681845
2001,"Nigeria",12.295756445491602,70.61803784882704,43.5445197356946440
2001,"Norfolk Island",60.64366167990144,93.0533484387847,71.6092129430424233
2001,"Northern Mariana Islands",85.84781559235122,94.46392716997906,90.1558713811651400
2001,"Norway",60.114411018527605,60.114411018527605,60.1144110185276050
2001,"Oman",35.75377504659992,65.79286208700661,50.7733185668032650
2001,"Pakistan",30.78098383136456,30.78098383136456,30.7809838313645600
2001,"Palau",59.4186618386615,59.4186618386615,59.4186618386615000
2001,"Panama",58.41760128015889,58.41760128015889,58.4176012801588900
2001,"Papua New Guinea",24.08135550119393,27.52303161887929,25.8021935600366100
2001,"Paraguay",9.728902578619236,24.752772222062514,17.2408374003408750
2001,"Peru",38.1849415704513,93.7365257544968,67.7891640415999600
2001,"Philippines",22.569539399510585,40.86489938745953,34.6168816985756330
2001,"Pitcairn Islands",69.58674433173485,69.58674433173485,69.5867443317348500
2001,"Poland",20.821532744694547,65.06663774716758,42.9440852459310635
2001,"Portugal",12.832270428436033,95.4580390992328,44.7684894186101977
2001,"Puerto Rico",9.434941258163832,46.21133007449436,27.8231356663290960
2001,"Qatar",70.7880242144558,70.7880242144558,70.7880242144558000
2001,"Reunion",61.04664768653448,61.04664768653448,61.0466476865344800
2001,"Romania",48.54806858706441,53.465212755807975,51.0066406714361925
2001,"Russian Federation",37.7153003612255,79.57956111105227,58.6474307361388850
2001,"Saint Barthelemy",21.946683289990453,21.946683289990453,21.9466832899904530
2001,"Saint Helena",49.481926762391815,49.481926762391815,49.4819267623918150
2001,"Saint Lucia",19.024856106873965,78.6468012535037,53.2969888193541850
2001,"Saint Martin",18.534044467289867,58.06706399541736,38.3005542313536135
2001,"Saint Vincent and the Grenadines",11.001263388397163,58.54362640892639,42.3833899023958555
2001,"Samoa",70.91848245130178,70.91848245130178,70.9184824513017800
2001,"San Marino",3.429234202514986,3.429234202514986,3.4292342025149860
2001,"Sao Tome and Principe",7.384974652533205,84.71844305975115,42.3947084397101651
2001,"Saudi Arabia",29.16537784643449,97.69715290060763,63.4312653735210600
2001,"Senegal",22.91191583856913,41.48059389870365,32.1962548686363900
2001,"Serbia",54.84858299175974,54.84858299175974,54.8485829917597400
2001,"Seychelles",18.710958324625427,31.38533601782173,25.0481471712235785
2001,"Sierra Leone",70.81557873845922,70.81557873845922,70.8155787384592200
2001,"Singapore",25.13641857425177,76.57892204792775,50.8576703110897600
2001,"Slovakia (Slovak Republic)",16.508013296006585,27.15068668021009,21.8293499881083375
2001,"Slovenia",51.11195156750698,51.11195156750698,51.1119515675069800
2001,"Solomon Islands",6.625348255358232,95.44546571207373,51.0354069837159810
2001,"South Africa",11.869819059506217,61.67473275846027,42.7745642905790343
2001,"South Georgia and the South Sandwich Islands",26.42950215348098,32.42722069100885,29.4283614222449150
2001,"Spain",21.266284012761894,21.266284012761894,21.2662840127618940
2001,"Sri Lanka",19.165502073978647,76.83461148916226,48.0000567815704535
2001,"Suriname",41.45586476536744,42.14935612785702,41.8026104466122300
2001,"Svalbard & Jan Mayen Islands",53.07792871459972,53.07792871459972,53.0779287145997200
2001,"Swaziland",14.641595144296948,54.64816283840379,34.6448789913503690
2001,"Sweden",62.64022706068816,62.64022706068816,62.6402270606881600
2001,"Switzerland",31.365212791952413,92.4616032399113,61.4708352953259583
2001,"Syrian Arab Republic",50.32453876004802,50.32453876004802,50.3245387600480200
2001,"Taiwan",5.599849436704762,73.69032059754208,30.5096096831358970
2001,"Tajikistan",59.83847470903889,59.83847470903889,59.8384747090388900
2001,"Tanzania",50.7657921111905,52.65359795126601,51.7096950312282550
2001,"Thailand",34.65553613487998,90.79129761367084,61.4593727235807175
2001,"Timor-Leste",18.27828062842928,18.27828062842928,18.2782806284292800
2001,"Trinidad and Tobago",22.28834186806593,39.67927656150633,30.9838092147861300
2001,"Turkey",19.87460070476834,78.20770353430171,50.1712457985601933
2001,"Turkmenistan",15.769269398736784,53.53508558604321,35.4989232634838847
2001,"Turks and Caicos Islands",78.48623155073994,89.72552486723231,84.1058782089861250
2001,"Tuvalu",34.45665558118147,47.09419560877989,40.7754255949806800
2001,"Uganda",39.56194905972029,76.72613790154267,57.6366251043910200
2001,"United Arab Emirates",13.540371209751124,99.03536559866754,64.2729237171508447
2001,"United Kingdom",23.04133984986124,83.97066183005134,53.5060008399562900
2001,"United States Minor Outlying Islands",20.2460687988416,59.937627998580936,43.0968947831665007
2001,"United States of America",38.63026210673013,38.63026210673013,38.6302621067301300
2001,"United States Virgin Islands",61.47230663769155,90.12128999795804,75.7967983178247950
2001,"Uruguay",39.77183878069873,53.89201421950042,46.8319265000995750
