"year","country","location","min","max","avg"
2000,"Bermuda","North Kristopherland",352.71148416868255,352.71148416868255,352.7114841686825500
2000,"Bhutan","East Nicholas",415.05832441435416,415.05832441435416,415.0583244143541600
2000,"Bhutan","North Victoriamouth",438.9289347542861,438.9289347542861,438.9289347542861000
2000,"Bhutan","Schultzport",471.4096240512453,471.4096240512453,471.4096240512453000
2000,"Bolivia","Charlesland",386.51069687171815,386.51069687171815,386.5106968717181500
2000,"Bolivia","Lake Robertview",370.0625238872648,370.0625238872648,370.0625238872648000
2000,"Bolivia","Stephanieborough",430.5788677157806,430.5788677157806,430.5788677157806000
2000,"Bolivia","West Matthew",377.35116600084086,377.35116600084086,377.3511660008408600
2000,"Bosnia and Herzegovina","Alexischester",397.714315790881,397.714315790881,397.7143157908810000
2000,"Bosnia and Herzegovina","Port Paigeborough",394.37831321061617,394.37831321061617,394.3783132106161700
2000,"Bosnia and Herzegovina","Sarahside",378.5266887926589,378.5266887926589,378.5266887926589000
2000,"Bosnia and Herzegovina","Vaughnbury",356.4540090700076,356.4540090700076,356.4540090700076000
2000,"Botswana","Karinachester",380.53435815914696,380.53435815914696,380.5343581591469600
2000,"Botswana","Mendezton",436.9104277452109,436.9104277452109,436.9104277452109000
2000,"Botswana","Port Andrewhaven",288.45189752178425,288.45189752178425,288.4518975217842500
2000,"Botswana","South Brandonmouth",471.7316747103415,471.7316747103415,471.7316747103415000
2000,"Botswana","West Lisaville",371.6271558191879,371.6271558191879,371.6271558191879000
2000,"Bouvet Island (Bouvetoya)","North Valerieport",387.69866299891055,387.69866299891055,387.6986629989105500
2000,"Bouvet Island (Bouvetoya)","Scottmouth",451.818884962211,451.818884962211,451.8188849622110000
2000,"British Indian Ocean Territory (Chagos Archipelago)","West Jeffrey",474.31808727651696,474.31808727651696,474.3180872765169600
2000,"British Virgin Islands","Paulview",394.1896499942651,394.1896499942651,394.1896499942651000
2000,"Brunei Darussalam","Lake Stephanie",449.0455906610101,449.0455906610101,449.0455906610101000
2000,"Brunei Darussalam","Port Lauren",416.4454189085631,416.4454189085631,416.4454189085631000
2000,"Brunei Darussalam","South Jennifer",487.4021302362325,487.4021302362325,487.4021302362325000
2000,"Bulgaria","Kathyfurt",327.9494560825514,327.9494560825514,327.9494560825514000
2000,"Bulgaria","Lake Susanfort",315.9160988212604,315.9160988212604,315.9160988212604000
2000,"Bulgaria","West Karenmouth",378.8189279556597,378.8189279556597,378.8189279556597000
2000,"Burkina Faso","North Kelseyberg",423.9130090068164,423.9130090068164,423.9130090068164000
2000,"Burkina Faso","North Virginiafort",453.21931202852926,453.21931202852926,453.2193120285292600
2000,"Burkina Faso","South Jamie",377.15438338486337,377.15438338486337,377.1543833848633700
2000,"Burkina Faso","Villarrealstad",406.1022046798554,406.1022046798554,406.1022046798554000
2000,"Cambodia","Heatherville",432.7435050156996,432.7435050156996,432.7435050156996000
2000,"Cambodia","Lake Michael",416.9625727360767,416.9625727360767,416.9625727360767000
2000,"Cameroon","North Elizabeth",320.838342289769,320.838342289769,320.8383422897690000
2000,"Canada","Danielport",419.9592473765736,419.9592473765736,419.9592473765736000
2000,"Canada","Ellisshire",440.54610783321846,440.54610783321846,440.5461078332184600
2000,"Cape Verde","Kennethburgh",418.2517211220241,418.2517211220241,418.2517211220241000
2000,"Cape Verde","Lake Dylan",433.3094779169438,433.3094779169438,433.3094779169438000
2000,"Cape Verde","Lake Stephaniebury",512.9882230822977,512.9882230822977,512.9882230822977000
2000,"Cape Verde","New Peterville",428.15187037639896,428.15187037639896,428.1518703763989600
2000,"Cape Verde","Russellfort",426.7681882323354,426.7681882323354,426.7681882323354000
2000,"Cape Verde","Sanchezton",354.0264894055738,354.0264894055738,354.0264894055738000
2000,"Cayman Islands","New Morgan",418.7453151046989,418.7453151046989,418.7453151046989000
2000,"Cayman Islands","Port Noah",437.0899288925631,437.0899288925631,437.0899288925631000
2000,"Cayman Islands","West Stanleyfurt",388.8316668586948,388.8316668586948,388.8316668586948000
2000,"Central African Republic","Keithmouth",410.9415473842474,410.9415473842474,410.9415473842474000
2000,"Chad","North Ryan",391.4395820748849,391.4395820748849,391.4395820748849000
2000,"Chad","North Thomas",410.5170723682955,410.5170723682955,410.5170723682955000
2000,"Chad","West Rachel",440.9301455734617,440.9301455734617,440.9301455734617000
2000,"Chile","Nicholsonland",437.9360754512696,437.9360754512696,437.9360754512696000
2000,"Chile","West Barbaratown",390.6088643130759,390.6088643130759,390.6088643130759000
2000,"China","East Melissaville",369.247934625202,369.247934625202,369.2479346252020000
2000,"China","Hoganview",483.4912018610349,483.4912018610349,483.4912018610349000
2000,"China","North Joseph",421.8750662990251,421.8750662990251,421.8750662990251000
2000,"China","North Staceystad",417.6800536460879,417.6800536460879,417.6800536460879000
2000,"Cocos (Keeling) Islands","Devinchester",343.25327264121586,343.25327264121586,343.2532726412158600
2000,"Cocos (Keeling) Islands","Port Michael",390.2660919691684,390.2660919691684,390.2660919691684000
2000,"Colombia","Charlesview",330.0707666774042,330.0707666774042,330.0707666774042000
2000,"Colombia","West Rachel",369.2333874210638,369.2333874210638,369.2333874210638000
2000,"Comoros","New Bobhaven",458.0538052429848,458.0538052429848,458.0538052429848000
2000,"Comoros","New Desiree",376.0013700640165,376.0013700640165,376.0013700640165000
2000,"Comoros","Port Kevinberg",420.33568355215976,420.33568355215976,420.3356835521597600
2000,"Comoros","West Davidberg",249.00594362639424,249.00594362639424,249.0059436263942400
2000,"Congo","Lake Michael",386.6021961604736,386.6021961604736,386.6021961604736000
2000,"Congo","Loriport",417.0004516325096,417.0004516325096,417.0004516325096000
2000,"Congo","West Faith",495.5730668999641,495.5730668999641,495.5730668999641000
2000,"Congo","West Micheleland",316.2131332933769,316.2131332933769,316.2131332933769000
2000,"Cook Islands","Jayville",391.432172837683,391.432172837683,391.4321728376830000
2000,"Cook Islands","Marcmouth",397.9563764520032,397.9563764520032,397.9563764520032000
2000,"Cook Islands","South Eric",345.0888215592166,345.0888215592166,345.0888215592166000
2000,"Costa Rica","Jasonmouth",431.8916530864247,431.8916530864247,431.8916530864247000
2000,"Costa Rica","New Christianbury",391.1309254875093,391.1309254875093,391.1309254875093000
2000,"Costa Rica","Port Leah",381.383639396125,381.383639396125,381.3836393961250000
2000,"Costa Rica","West Anntown",450.2197764222904,450.2197764222904,450.2197764222904000
2000,"Cote d'Ivoire","East Sandyside",363.3038603947129,363.3038603947129,363.3038603947129000
2000,"Cote d'Ivoire","Jenniferfurt",347.52809926895293,347.52809926895293,347.5280992689529300
2000,"Cuba","Anthonyside",332.18688635760856,332.18688635760856,332.1868863576085600
2000,"Czech Republic","Duncanmouth",446.960414146781,446.960414146781,446.9604141467810000
2000,"Czech Republic","New Sandrafurt",421.1474398159904,421.1474398159904,421.1474398159904000
2000,"Denmark","New Jessicashire",335.18505277680174,335.18505277680174,335.1850527768017400
2000,"Denmark","South Sylvia",420.26527593641606,420.26527593641606,420.2652759364160600
2000,"Djibouti","Harrisfurt",381.3955934411679,381.3955934411679,381.3955934411679000
2000,"Djibouti","South Lisaside",387.8523192312647,387.8523192312647,387.8523192312647000
2000,"Dominica","Port Kevin",466.9354291665908,466.9354291665908,466.9354291665908000
2000,"Dominica","West Susanmouth",387.0215658306274,387.0215658306274,387.0215658306274000
2000,"Ecuador","Gordonport",404.8284513050935,404.8284513050935,404.8284513050935000
2000,"Ecuador","Lake Shirley",362.66908361860783,362.66908361860783,362.6690836186078300
2000,"Ecuador","New Megan",446.07699563040825,446.07699563040825,446.0769956304082500
2000,"Ecuador","New Monicamouth",533.0325137422584,533.0325137422584,533.0325137422584000
2000,"Ecuador","Port Kelly",395.88698362521177,395.88698362521177,395.8869836252117700
2000,"Egypt","Baldwinstad",422.8831007879229,422.8831007879229,422.8831007879229000
2000,"Egypt","Camposfort",445.20896015646974,445.20896015646974,445.2089601564697400
2000,"El Salvador","South Mistyburgh",450.4265471957097,450.4265471957097,450.4265471957097000
2000,"Equatorial Guinea","Gutierreztown",441.212223965372,441.212223965372,441.2122239653720000
2000,"Equatorial Guinea","Kristinafort",405.6672037699065,405.6672037699065,405.6672037699065000
2000,"Equatorial Guinea","Lake Wayne",474.9800504645829,474.9800504645829,474.9800504645829000
2000,"Equatorial Guinea","Port Robertborough",396.9978084368574,396.9978084368574,396.9978084368574000
2000,"Eritrea","Lake Willieton",481.1466739293802,481.1466739293802,481.1466739293802000
2000,"Eritrea","West Whitneyberg",448.20945248134194,448.20945248134194,448.2094524813419400
2000,"Estonia","Castilloview",313.89507357079543,313.89507357079543,313.8950735707954300
2000,"Estonia","Port Stephen",412.38112695699857,412.38112695699857,412.3811269569985700
2000,"Estonia","Tylertown",405.19403211103,405.19403211103,405.1940321110300000
2000,"Ethiopia","Amandaville",458.6236596225761,458.6236596225761,458.6236596225761000
2000,"Falkland Islands (Malvinas)","New Dustin",352.37686514900463,352.37686514900463,352.3768651490046300
2000,"Faroe Islands","Michaeltown",418.6874652894648,418.6874652894648,418.6874652894648000
2000,"Fiji","Millsstad",394.4278179482528,394.4278179482528,394.4278179482528000
2000,"Fiji","South Cameronberg",402.82856934858194,402.82856934858194,402.8285693485819400
2000,"Fiji","West Jillton",360.81117844919766,360.81117844919766,360.8111784491976600
2000,"Finland","South Brittanyview",341.92906101689294,341.92906101689294,341.9290610168929400
2000,"Finland","Stevenfort",437.019243983944,437.019243983944,437.0192439839440000
2000,"France","Holtchester",398.909259734026,398.909259734026,398.9092597340260000
2000,"French Guiana","Wellsville",448.5942783329498,448.5942783329498,448.5942783329498000
2000,"French Guiana","West Williamland",451.5531550541853,451.5531550541853,451.5531550541853000
2000,"French Polynesia","West Alyssa",321.0214944293929,321.0214944293929,321.0214944293929000
2000,"French Polynesia","West Anthony",345.25986758304543,345.25986758304543,345.2598675830454300
2000,"French Southern Territories","Aaronton",467.52136186107214,467.52136186107214,467.5213618610721400
2000,"French Southern Territories","East Darlene",421.30428947297537,421.30428947297537,421.3042894729753700
2000,"French Southern Territories","Shelleychester",366.2203865325081,366.2203865325081,366.2203865325081000
2000,"Gabon","Leside",431.7465322535113,431.7465322535113,431.7465322535113000
2000,"Gabon","Lynnborough",366.3225057806655,366.3225057806655,366.3225057806655000
2000,"Gabon","North Bryan",379.73064806516,379.73064806516,379.7306480651600000
2000,"Georgia","New Dianechester",474.36422399465977,474.36422399465977,474.3642239946597700
2000,"Georgia","Port Danielhaven",412.8103147896062,412.8103147896062,412.8103147896062000
2000,"Georgia","Romeroshire",426.2816093013196,426.2816093013196,426.2816093013196000
2000,"Germany","Evanstad",447.2187945644478,447.2187945644478,447.2187945644478000
2000,"Ghana","New Robertborough",380.8259198306574,380.8259198306574,380.8259198306574000
2000,"Gibraltar","Hoffmanborough",447.0534286965758,447.0534286965758,447.0534286965758000
2000,"Greece","Gregoryville",379.6721148945066,379.6721148945066,379.6721148945066000
2000,"Greece","Port Robert",454.1723185355395,454.1723185355395,454.1723185355395000
2000,"Greece","South Alanport",359.093344407393,359.093344407393,359.0933444073930000
2000,"Grenada","North Brian",462.2921507351648,462.2921507351648,462.2921507351648000
2000,"Grenada","Vasquezmouth",471.1822828985625,471.1822828985625,471.1822828985625000
2000,"Guadeloupe","East Courtneyberg",400.2298148569324,400.2298148569324,400.2298148569324000
2000,"Guam","Donnaland",448.67693497240896,448.67693497240896,448.6769349724089600
2000,"Guam","West Morgan",445.40989218432713,445.40989218432713,445.4098921843271300
2000,"Guatemala","East Tiffany",492.94253004285815,492.94253004285815,492.9425300428581500
2000,"Guernsey","New Tracifort",439.2185954317696,439.2185954317696,439.2185954317696000
2000,"Guernsey","Robertville",488.3559377027121,488.3559377027121,488.3559377027121000
2000,"Guinea","North Angelabury",394.1377782793817,394.1377782793817,394.1377782793817000
2000,"Guinea","Port Patrick",404.4671881595641,404.4671881595641,404.4671881595641000
2000,"Guyana","East Shawnchester",480.5486475637041,480.5486475637041,480.5486475637041000
2000,"Guyana","West Pattyville",298.3829046440999,298.3829046440999,298.3829046440999000
2000,"Haiti","Hamiltonstad",410.1039605665296,410.1039605665296,410.1039605665296000
2000,"Heard Island and McDonald Islands","Anthonychester",356.76394418256183,356.76394418256183,356.7639441825618300
2000,"Holy See (Vatican City State)","Lesterfort",399.9249157621798,399.9249157621798,399.9249157621798000
2000,"Honduras","East Vincent",438.34596299664594,438.34596299664594,438.3459629966459400
2000,"Honduras","Heiditown",411.6235469342959,411.6235469342959,411.6235469342959000
2000,"Honduras","Jeffreymouth",392.5255723992075,392.5255723992075,392.5255723992075000
2000,"Honduras","Port Brookeburgh",351.4936144815487,351.4936144815487,351.4936144815487000
2000,"Honduras","Staffordton",467.5200681584006,467.5200681584006,467.5200681584006000
2000,"Hungary","Jarvisview",335.10085723801103,335.10085723801103,335.1008572380110300
2000,"Hungary","Nancychester",389.0392145656725,389.0392145656725,389.0392145656725000
2000,"Iceland","North Ericchester",352.7607490192241,352.7607490192241,352.7607490192241000
2000,"India","Lake Heather",352.50002659065666,352.50002659065666,352.5000265906566600
2000,"India","Port Jesus",441.4585101075565,441.4585101075565,441.4585101075565000
2000,"India","Stewartbury",408.1218629951279,408.1218629951279,408.1218629951279000
2000,"Indonesia","East Marissaside",353.75599245402805,353.75599245402805,353.7559924540280500
2000,"Indonesia","Lake Eric",412.80766128063897,412.80766128063897,412.8076612806389700
2000,"Iran","Fieldsside",446.4020457754351,446.4020457754351,446.4020457754351000
2000,"Iran","Gomezside",405.46808602594814,405.46808602594814,405.4680860259481400
2000,"Iran","Matthewport",313.1592906552729,313.1592906552729,313.1592906552729000
2000,"Iran","West Mark",452.6575674111628,452.6575674111628,452.6575674111628000
2000,"Iraq","Grossstad",401.7760976901956,401.7760976901956,401.7760976901956000
2000,"Iraq","Jonesview",417.221099842348,417.221099842348,417.2210998423480000
2000,"Iraq","Port Scott",352.46183310863785,352.46183310863785,352.4618331086378500
2000,"Israel","Adrianshire",452.9133732111175,452.9133732111175,452.9133732111175000
2000,"Israel","Hutchinsonburgh",461.6779304692377,461.6779304692377,461.6779304692377000
2000,"Israel","Lawsonmouth",299.36442665209097,299.36442665209097,299.3644266520909700
2000,"Italy","Joelburgh",339.45099282488167,339.45099282488167,339.4509928248816700
2000,"Italy","South Ronaldborough",372.4632071756236,372.4632071756236,372.4632071756236000
2000,"Italy","Wagnerbury",370.561077003954,370.561077003954,370.5610770039540000
2000,"Japan","North Stephanie",383.5546184080066,383.5546184080066,383.5546184080066000
2000,"Japan","Teresaview",482.2985422482211,482.2985422482211,482.2985422482211000
2000,"Jersey","Abigailfurt",418.7523428804551,418.7523428804551,418.7523428804551000
2000,"Jersey","Hartburgh",411.31063622165016,411.31063622165016,411.3106362216501600
2000,"Jordan","East Jessicaport",386.3338174551797,386.3338174551797,386.3338174551797000
2000,"Jordan","West Joshuaborough",452.2648965232304,452.2648965232304,452.2648965232304000
2000,"Kenya","Justinview",555.6477058099779,555.6477058099779,555.6477058099779000
2000,"Kenya","Nathanstad",510.1945487177534,510.1945487177534,510.1945487177534000
2000,"Kiribati","East James",459.1113777053452,459.1113777053452,459.1113777053452000
2000,"Korea","Lake Jacquelineton",325.7853853038874,325.7853853038874,325.7853853038874000
2000,"Korea","New Meganport",412.9131749290844,412.9131749290844,412.9131749290844000
2000,"Korea","New Scottchester",437.6680205723918,437.6680205723918,437.6680205723918000
2000,"Korea","West Roberthaven",413.86225368713735,413.86225368713735,413.8622536871373500
2000,"Kuwait","Danielleside",430.8766046055839,430.8766046055839,430.8766046055839000
2000,"Kuwait","East Marystad",428.3723275938614,428.3723275938614,428.3723275938614000
2000,"Kuwait","Justintown",422.9591143078123,422.9591143078123,422.9591143078123000
2000,"Kuwait","Martinezfurt",415.1431939737397,415.1431939737397,415.1431939737397000
2000,"Kuwait","North Adamland",321.7016741004781,321.7016741004781,321.7016741004781000
2000,"Lao People's Democratic Republic","New Justin",290.62650172200404,290.62650172200404,290.6265017220040400
2000,"Latvia","New Williamtown",403.118902532313,403.118902532313,403.1189025323130000
2000,"Latvia","Rachelburgh",275.76968935784737,275.76968935784737,275.7696893578473700
2000,"Lebanon","Andersonside",417.4608133615733,417.4608133615733,417.4608133615733000
2000,"Lebanon","Jennaview",484.84269790571113,484.84269790571113,484.8426979057111300
2000,"Lesotho","Port Jasonburgh",342.2068455997788,342.2068455997788,342.2068455997788000
2000,"Lesotho","Richardchester",445.4429897674043,445.4429897674043,445.4429897674043000
2000,"Liberia","East Natalie",440.3153319701214,440.3153319701214,440.3153319701214000
2000,"Libyan Arab Jamahiriya","Angelicaview",411.7331224924346,411.7331224924346,411.7331224924346000
2000,"Libyan Arab Jamahiriya","East Megan",355.4721491352715,355.4721491352715,355.4721491352715000
2000,"Libyan Arab Jamahiriya","South Natalieshire",348.1042715672331,348.1042715672331,348.1042715672331000
2000,"Libyan Arab Jamahiriya","Zacharyborough",359.17175493562024,359.17175493562024,359.1717549356202400
2000,"Liechtenstein","Erikborough",361.1621975055812,361.1621975055812,361.1621975055812000
2000,"Liechtenstein","Robertmouth",398.04951433857536,398.04951433857536,398.0495143385753600
2000,"Liechtenstein","West Robertshire",331.32581890400667,331.32581890400667,331.3258189040066700
2000,"Lithuania","East Natalie",461.4675292909109,461.4675292909109,461.4675292909109000
2000,"Madagascar","Reneeland",417.0988992875156,417.0988992875156,417.0988992875156000
2000,"Malawi","Turnerville",476.3975158434872,476.3975158434872,476.3975158434872000
2000,"Maldives","Bensonview",385.3876840008008,385.3876840008008,385.3876840008008000
2000,"Mali","Bakerburgh",415.6086325655381,415.6086325655381,415.6086325655381000
2000,"Mali","South Amanda",372.6123962941689,372.6123962941689,372.6123962941689000
2000,"Malta","Gardnerland",402.23455865448096,402.23455865448096,402.2345586544809600
2000,"Malta","Jonesview",469.8816900919782,469.8816900919782,469.8816900919782000
2000,"Marshall Islands","Howardfurt",429.7894911405001,429.7894911405001,429.7894911405001000
2000,"Marshall Islands","Lorihaven",358.38757776132,358.38757776132,358.3875777613200000
2000,"Marshall Islands","South Wayne",416.646043570293,416.646043570293,416.6460435702930000
2000,"Martinique","East Jessica",435.8161228646337,435.8161228646337,435.8161228646337000
2000,"Mauritius","Duffyburgh",480.2790635480747,480.2790635480747,480.2790635480747000
2000,"Mayotte","Nathanville",424.1381041119189,424.1381041119189,424.1381041119189000
2000,"Mexico","Phammouth",343.4410905931027,343.4410905931027,343.4410905931027000
2000,"Micronesia","Jonesshire",387.5025902955229,387.5025902955229,387.5025902955229000
2000,"Moldova","Harperchester",416.9718238965302,416.9718238965302,416.9718238965302000
2000,"Moldova","Lake Aaronside",508.03021090454087,508.03021090454087,508.0302109045408700
2000,"Moldova","Lake Thomasfort",396.6552220900351,396.6552220900351,396.6552220900351000
2000,"Moldova","New Scottburgh",410.4729985512822,410.4729985512822,410.4729985512822000
2000,"Moldova","South Eileen",368.7495735500548,368.7495735500548,368.7495735500548000
2000,"Monaco","Gordonfort",481.7500805516654,481.7500805516654,481.7500805516654000
2000,"Monaco","New Deborahfurt",395.0039147990287,395.0039147990287,395.0039147990287000
2000,"Mongolia","East Ricardomouth",447.62319628782245,447.62319628782245,447.6231962878224500
2000,"Mongolia","New Jamestown",381.9923999359871,381.9923999359871,381.9923999359871000
2000,"Montenegro","East Erin",442.17769824643074,442.17769824643074,442.1776982464307400
2000,"Montserrat","West Jordan",421.896272129228,421.896272129228,421.8962721292280000
2000,"Morocco","Bryantside",472.7251158419952,472.7251158419952,472.7251158419952000
2000,"Mozambique","Bobbyborough",417.3939855348655,417.3939855348655,417.3939855348655000
2000,"Myanmar","Lake Jameschester",464.616498594038,464.616498594038,464.6164985940380000
2000,"Namibia","North Ashleyburgh",434.9366821138535,434.9366821138535,434.9366821138535000
2000,"Namibia","Stephaniemouth",394.5840884500251,394.5840884500251,394.5840884500251000
2000,"Nauru","Thomashaven",506.9994084815045,506.9994084815045,506.9994084815045000
2000,"Nauru","Williamsmouth",384.3371263025478,384.3371263025478,384.3371263025478000
2000,"Nepal","Maxwellview",467.91386261997087,467.91386261997087,467.9138626199708700
2000,"Nepal","Stewartburgh",440.8975960733137,440.8975960733137,440.8975960733137000
2000,"Netherlands","Thomasberg",411.10187409943535,411.10187409943535,411.1018740994353500
2000,"New Caledonia","Hortonhaven",432.003776221565,432.003776221565,432.0037762215650000
2000,"New Zealand","New Tonyfort",384.4908933397396,384.4908933397396,384.4908933397396000
2000,"New Zealand","West Robert",361.9507914496288,361.9507914496288,361.9507914496288000
2000,"Nicaragua","East Katherine",483.94254232123706,483.94254232123706,483.9425423212370600
2000,"Nicaragua","New Nicholasfurt",394.64945393072463,394.64945393072463,394.6494539307246300
2000,"Nicaragua","Watersberg",461.1031976089757,461.1031976089757,461.1031976089757000
2000,"Niger","Johnsonbury",450.05793872837376,450.05793872837376,450.0579387283737600
2000,"Niger","West Victoriafurt",337.27554219989594,337.27554219989594,337.2755421998959400
2000,"Niue","Austinton",347.841829978099,347.841829978099,347.8418299780990000
2000,"Niue","East Meghan",512.9507689618171,512.9507689618171,512.9507689618171000
2000,"Norfolk Island","Lake David",352.00886244913835,352.00886244913835,352.0088624491383500
2000,"Norfolk Island","South Charles",474.2151395092732,474.2151395092732,474.2151395092732000
2000,"Norfolk Island","Wandamouth",480.2908824975052,480.2908824975052,480.2908824975052000
2000,"North Macedonia","North Angelicaport",307.4430705784682,307.4430705784682,307.4430705784682000
2000,"Northern Mariana Islands","Courtneyberg",457.6056921516844,457.6056921516844,457.6056921516844000
2000,"Northern Mariana Islands","East Keith",292.1260162680341,292.1260162680341,292.1260162680341000
2000,"Norway","Briantown",391.06575158275785,391.06575158275785,391.0657515827578500
2000,"Norway","East Toni",360.38393114414976,360.38393114414976,360.3839311441497600
2000,"Norway","Katieview",383.1160500078296,383.1160500078296,383.1160500078296000
2000,"Norway","New Kathytown",323.1562749653792,323.1562749653792,323.1562749653792000
2000,"Norway","Sonyachester",271.6897417674133,271.6897417674133,271.6897417674133000
2000,"Pakistan","Cartermouth",418.0880018236101,418.0880018236101,418.0880018236101000
2000,"Panama","Alejandroside",425.9719268863112,425.9719268863112,425.9719268863112000
2000,"Panama","East Jasonside",444.6603033720429,444.6603033720429,444.6603033720429000
2000,"Panama","Englishborough",403.60218038331504,403.60218038331504,403.6021803833150400
2000,"Papua New Guinea","Lake Cindyton",458.7137092050039,458.7137092050039,458.7137092050039000
2000,"Peru","South Thomas",425.2800525246326,425.2800525246326,425.2800525246326000
2000,"Peru","West Michelle",395.4374774550842,395.4374774550842,395.4374774550842000
2000,"Philippines","Johnshire",537.1101803946151,537.1101803946151,537.1101803946151000
2000,"Philippines","Lake Kimberly",392.7446077732395,392.7446077732395,392.7446077732395000
2000,"Philippines","North Codyfort",351.887475813048,351.887475813048,351.8874758130480000
2000,"Philippines","Port Brent",435.8972239435593,435.8972239435593,435.8972239435593000
2000,"Pitcairn Islands","Martinfort",317.7208738234378,317.7208738234378,317.7208738234378000
2000,"Pitcairn Islands","North Teresachester",317.3264275313812,317.3264275313812,317.3264275313812000
2000,"Puerto Rico","Jerryview",385.4335968972079,385.4335968972079,385.4335968972079000
2000,"Puerto Rico","Katherineport",310.1321799587645,310.1321799587645,310.1321799587645000
2000,"Puerto Rico","New Meghan",400.6813390830243,400.6813390830243,400.6813390830243000
2000,"Qatar","Brownborough",312.42424442416694,312.42424442416694,312.4242444241669400
2000,"Qatar","New Dianeberg",358.73717098632494,358.73717098632494,358.7371709863249400
2000,"Qatar","Williamsonberg",379.61882007364414,379.61882007364414,379.6188200736441400
2000,"Reunion","Garnerport",392.9708819161426,392.9708819161426,392.9708819161426000
2000,"Reunion","Port Raymond",431.5842565331957,431.5842565331957,431.5842565331957000
2000,"Reunion","Reynoldsberg",382.46852005722207,382.46852005722207,382.4685200572220700
2000,"Reunion","Williambury",398.0278101177264,398.0278101177264,398.0278101177264000
2000,"Romania","New Sandra",378.8528753640456,378.8528753640456,378.8528753640456000
2000,"Romania","North Joseph",446.8653705187663,446.8653705187663,446.8653705187663000
2000,"Romania","Port Timothychester",390.7171208204096,390.7171208204096,390.7171208204096000
2000,"Russian Federation","Lake Jon",394.7325460052561,394.7325460052561,394.7325460052561000
2000,"Rwanda","Hughesville",373.3412975290676,373.3412975290676,373.3412975290676000
2000,"Saint Barthelemy","North Wesleybury",405.1916008675263,405.1916008675263,405.1916008675263000
2000,"Saint Barthelemy","Silvaland",460.2949888464983,460.2949888464983,460.2949888464983000
2000,"Saint Helena","Port Jessica",437.90812024418256,437.90812024418256,437.9081202441825600
2000,"Saint Helena","South Nathan",392.47331719038647,392.47331719038647,392.4733171903864700
2000,"Saint Kitts and Nevis","Lake James",368.448022905565,368.448022905565,368.4480229055650000
2000,"Saint Kitts and Nevis","South Helenberg",469.9869354351072,469.9869354351072,469.9869354351072000
2000,"Saint Lucia","Hernandezview",423.6978478192307,423.6978478192307,423.6978478192307000
2000,"Saint Lucia","North Jameshaven",362.7744171559484,362.7744171559484,362.7744171559484000
